Num_Features,Sample_Size,Train_Preprocessing_Time_sec,Model_Train_Time_sec,Test_Inference_Time_sec,Accuracy,Precision,Recall,F1_Score,TN,FP,FN,TP
25,12795,0.009999990463256836,1.6621153354644775,0.021999835968017578,0.9960922235248144,0.9976708074534162,0.9945820433436533,0.996124031007752,1264,3,7,1285
26,12795,0.012107133865356445,1.678579568862915,0.019999265670776367,0.9957014458772958,0.9961270333075135,0.9953560371517027,0.9957413859852883,1262,5,6,1286
27,12795,0.013114213943481445,1.6969189643859863,0.021999835968017578,0.9953106682297772,0.9961240310077519,0.9945820433436533,0.9953524399690162,1262,5,7,1285
28,12795,0.012000560760498047,1.735680103302002,0.025128841400146484,0.9949198905822587,0.9961210240496509,0.9938080495356038,0.9949631925610228,1262,5,8,1284
29,12795,0.012000083923339844,1.7446224689483643,0.02299976348876953,0.9945291129347401,0.9968895800933126,0.9922600619195047,0.9945694336695112,1263,4,10,1282
30,12795,0.011997699737548828,1.6944541931152344,0.02399921417236328,0.9949198905822587,0.9961210240496509,0.9938080495356038,0.9949631925610228,1262,5,8,1284
31,12795,0.014001846313476562,1.7096996307373047,0.021001577377319336,0.9941383352872216,0.9961149961149961,0.9922600619195047,0.9941837921675069,1262,5,10,1282
32,12795,0.019931793212890625,1.7322266101837158,0.02200031280517578,0.9949198905822587,0.9961210240496509,0.9938080495356038,0.9949631925610228,1262,5,8,1284
33,12795,0.014999151229858398,1.735353708267212,0.023000001907348633,0.9949198905822587,0.9961210240496509,0.9938080495356038,0.9949631925610228,1262,5,8,1284
34,12795,0.014998674392700195,1.6506292819976807,0.022999048233032227,0.9953106682297772,0.9961240310077519,0.9945820433436533,0.9953524399690162,1262,5,7,1285
35,12795,0.015000104904174805,1.5762298107147217,0.023000001907348633,0.9945291129347401,0.9953488372093023,0.9938080495356038,0.994577846630519,1261,6,8,1284
36,12795,0.01599884033203125,1.8222808837890625,0.023000717163085938,0.9949198905822587,0.9961210240496509,0.9938080495356038,0.9949631925610228,1262,5,8,1284
37,12795,0.01699995994567871,1.8194026947021484,0.03699994087219238,0.9957014458772958,0.9961270333075135,0.9953560371517027,0.9957413859852883,1262,5,6,1286
38,12795,0.02218770980834961,1.912217140197754,0.023999691009521484,0.9957014458772958,0.9961270333075135,0.9953560371517027,0.9957413859852883,1262,5,6,1286
