Num_Features,Sample_Size,Train_Preprocessing_Time_sec,Model_Train_Time_sec,Test_Inference_Time_sec,Accuracy,Precision,Recall,F1_Score,TN,FP,FN,TP
65,127946,0.19485712051391602,6.489787578582764,0.0031371116638183594,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
66,127946,0.196075439453125,6.716006755828857,0.0031023025512695312,0.9780773739742087,0.966518362114471,0.9909540745322406,0.9785836991792327,12212,444,117,12817
67,127946,0.2051701545715332,6.621483325958252,0.003000497817993164,0.9778819851504494,0.9661540780943766,0.9909540745322406,0.9783969465648855,12207,449,117,12817
68,127946,0.20396900177001953,6.870523452758789,0.003083944320678711,0.9779210629152012,0.9660863667194212,0.9911087057368176,0.9784375834828073,12206,450,115,12819
69,127946,0.20480823516845703,6.939894437789917,0.0029997825622558594,0.9779601406799531,0.9663700799276127,0.9908767589299521,0.9784699954191479,12210,446,118,12816
70,127946,0.20706534385681152,6.93741250038147,0.0029990673065185547,0.9779601406799531,0.9663700799276127,0.9908767589299521,0.9784699954191479,12210,446,118,12816
71,127946,0.21338558197021484,6.194657325744629,0.003000020980834961,0.9834701055099648,0.973148778458513,0.9947425390443791,0.9838271840948193,12301,355,68,12866
72,127946,0.22561049461364746,6.294216156005859,0.003081083297729492,0.9834701055099648,0.973148778458513,0.9947425390443791,0.9838271840948193,12301,355,68,12866
73,127946,0.21657180786132812,6.681930780410767,0.0030024051666259766,0.9834701055099648,0.973148778458513,0.9947425390443791,0.9838271840948193,12301,355,68,12866
74,127946,0.21784138679504395,6.364559173583984,0.0029997825622558594,0.9835091832747167,0.9731508092572985,0.9948198546466677,0.9838660345618595,12301,355,67,12867
75,127946,0.22387075424194336,6.5589494705200195,0.003998279571533203,0.9834701055099648,0.973148778458513,0.9947425390443791,0.9838271840948193,12301,355,68,12866
76,127946,0.2328200340270996,5.888691663742065,0.00400090217590332,0.9888237592809691,0.9870609981515711,0.9908767589299521,0.9889651979319393,12488,168,118,12816
77,127946,0.22572970390319824,5.966452360153198,0.003000497817993164,0.9889019148104728,0.9871380160197166,0.9909540745322406,0.9890423643799675,12489,167,117,12817
78,127946,0.23976492881774902,5.935719013214111,0.004072904586791992,0.9887065259867136,0.9869829777401217,0.9907221277253749,0.9888490180190608,12487,169,120,12814
79,127946,0.23921966552734375,6.0548765659332275,0.002999544143676758,0.9887065259867136,0.9869829777401217,0.9907221277253749,0.9888490180190608,12487,169,120,12814
5,12795,0.018140792846679688,0.0242154598236084,0.002000570297241211,0.7237202032043767,0.654190827622562,0.9605263157894737,0.7783004076513013,611,656,51,1241
6,12795,0.008071184158325195,0.0070858001708984375,0.0010004043579101562,0.772567409144197,0.6981026785714286,0.968266253869969,0.8112840466926069,726,541,41,1251
7,12795,0.008001327514648438,0.012139081954956055,0.0,0.7741305197342712,0.6996644295302014,0.968266253869969,0.8123376623376624,730,537,41,1251
8,12795,0.008071184158325195,0.016150236129760742,0.0,0.7729581867917155,0.698050139275766,0.9698142414860681,0.8117913832199547,725,542,39,1253
9,12795,0.011081218719482422,0.024122238159179688,0.0,0.8487690504103166,0.8063642518618822,0.9218266253869969,0.8602383531960996,981,286,101,1191
10,12795,0.010071277618408203,0.03013920783996582,0.0,0.8499413833528722,0.8075880758807588,0.9226006191950464,0.861271676300578,983,284,100,1192
11,12795,0.010085105895996094,0.041129350662231445,0.0,0.8710433763188745,0.8294520547945206,0.9373065015479877,0.8800872093023255,1018,249,81,1211
12,12795,0.009999513626098633,0.0433344841003418,0.0,0.9073856975381008,0.8528428093645485,0.9868421052631579,0.9149623250807319,1047,220,17,1275
13,12795,0.012078523635864258,0.0442812442779541,0.0,0.8976162563501368,0.8527397260273972,0.9636222910216719,0.9047965116279069,1052,215,47,1245
14,12795,0.011080265045166016,0.051367759704589844,0.0,0.8972254787026183,0.8511945392491468,0.9651702786377709,0.9046064562930721,1049,218,45,1247
15,12795,0.010076761245727539,0.060262203216552734,0.0,0.9030871434153966,0.8531799729364006,0.9760061919504643,0.9104693140794223,1050,217,31,1261
16,12795,0.010144233703613281,0.05343031883239746,0.0,0.9081672528331379,0.8530394121576487,0.9883900928792569,0.9157404087486554,1047,220,15,1277
17,12795,0.01100015640258789,0.06771564483642578,0.0010042190551757812,0.9159828057835092,0.8675767918088737,0.9837461300309598,0.9220166848023214,1073,194,21,1271
18,12795,0.024219036102294922,0.10882973670959473,0.0,0.9159828057835092,0.8675767918088737,0.9837461300309598,0.9220166848023214,1073,194,21,1271
19,12795,0.011071920394897461,0.06840133666992188,0.0,0.9167643610785463,0.8687628161312372,0.9837461300309598,0.9226860254083485,1075,192,21,1271
20,12795,0.01099848747253418,0.06939315795898438,0.0,0.9159828057835092,0.8670756646216768,0.9845201238390093,0.9220732149329467,1072,195,20,1272
21,12795,0.011000394821166992,0.07433152198791504,0.0,0.915201250488472,0.8668941979522184,0.9829721362229102,0.921291258614436,1072,195,22,1270
22,12795,0.011088848114013672,0.07935357093811035,0.001001119613647461,0.915201250488472,0.8668941979522184,0.9829721362229102,0.921291258614436,1072,195,22,1270
23,12795,0.01107335090637207,0.07534432411193848,0.0,0.9155920281359906,0.8664850136239782,0.9845201238390093,0.9217391304347827,1071,196,20,1272
24,12795,0.011154413223266602,0.08649826049804688,0.0,0.9155920281359906,0.8664850136239782,0.9845201238390093,0.9217391304347827,1071,196,20,1272
25,12795,0.011075735092163086,0.11071562767028809,0.0,0.9163735834310277,0.8676671214188267,0.9845201238390093,0.9224075416968818,1073,194,20,1272
26,12795,0.012000560760498047,0.0826866626739502,0.0,0.9163735834310277,0.8676671214188267,0.9845201238390093,0.9224075416968818,1073,194,20,1272
27,12795,0.012000083923339844,0.08954596519470215,0.0,0.9163735834310277,0.8676671214188267,0.9845201238390093,0.9224075416968818,1073,194,20,1272
28,12795,0.012999773025512695,0.08955645561218262,0.0,0.9171551387260649,0.8683492496589359,0.9852941176470589,0.9231327048585931,1074,193,19,1273
29,12795,0.013074874877929688,0.08958816528320312,0.0,0.9202813599062134,0.8736263736263736,0.9845201238390093,0.925764192139738,1083,184,20,1272
