Num_Features,Sample_Size,Train_Preprocessing_Time_sec,Model_Train_Time_sec,Test_Inference_Time_sec,Accuracy,Precision,Recall,F1_Score,TN,FP,FN,TP
67,127946,0.2137761116027832,5.320995807647705,0.1995537281036377,0.9987104337631888,0.9986086418798794,0.9988402659656719,0.9987244404932164,12638,18,15,12919
68,127946,0.2154853343963623,5.274277925491333,0.21242475509643555,0.9989839781164518,0.9988406245169269,0.9991495283748261,0.9989950525664811,12641,15,11,12923
69,127946,0.2212684154510498,5.194044351577759,0.19651508331298828,0.9993747557639703,0.9995359628770302,0.9992268439771146,0.9993813795236622,12650,6,10,12924
70,127946,0.22269558906555176,5.344442129135132,0.19362425804138184,0.999452911293474,0.9994587907839803,0.9994587907839803,0.9994587907839803,12649,7,7,12927
71,127946,0.22594428062438965,5.152182102203369,0.18962860107421875,0.9995310668229778,0.9995361063862688,0.9995361063862688,0.9995361063862688,12650,6,6,12928
72,127946,0.22583842277526855,5.230273723602295,0.19781041145324707,0.9993747557639703,0.9993814751816916,0.9993814751816916,0.9993814751816916,12648,8,8,12926
73,127946,0.23903584480285645,5.286430597305298,0.19669222831726074,0.9994138335287222,0.9995359987626634,0.9993041595794031,0.9994200657258845,12650,6,9,12925
74,127946,0.23485732078552246,5.402770042419434,0.1955578327178955,0.999452911293474,0.9995360346427467,0.9993814751816916,0.9994587489368282,12650,6,8,12926
75,127946,0.23983144760131836,5.422982931137085,0.19998931884765625,0.9995310668229778,0.9996133622022889,0.9994587907839803,0.9995360705172813,12651,5,7,12927
76,127946,0.23778772354125977,5.456578016281128,0.19457411766052246,0.9993356779992184,0.9993814273563751,0.9993041595794031,0.9993427919743302,12648,8,9,12925
77,127946,0.23996853828430176,5.443084239959717,0.19162344932556152,0.9993747557639703,0.9994587070832045,0.9993041595794031,0.9993814273563751,12649,7,9,12925
78,127946,0.2466449737548828,5.531277179718018,0.19562029838562012,0.9993356779992184,0.9993814273563751,0.9993041595794031,0.9993427919743302,12648,8,9,12925
79,127946,0.24597859382629395,5.624346494674683,0.19673490524291992,0.9993747557639703,0.9993814751816916,0.9993814751816916,0.9993814751816916,12648,8,8,12926
1,12795,0.03709578514099121,0.5415318012237549,0.04915571212768555,0.725283313794451,0.7298985167837627,0.7236842105263158,0.7267780800621843,921,346,357,935
2,12795,0.007083415985107422,0.3402421474456787,0.03509044647216797,0.9234075810863619,0.9208909370199693,0.9280185758513931,0.9244410177332305,1164,103,93,1199
3,12795,0.0070037841796875,0.30684638023376465,0.034136295318603516,0.924189136381399,0.9216589861751152,0.9287925696594427,0.9252120277563608,1165,102,92,1200
4,12795,0.00599980354309082,0.3048980236053467,0.03085041046142578,0.9745994529112935,0.9730146491904395,0.9767801857585139,0.9748937813827732,1232,35,30,1262
5,12795,0.006006002426147461,0.2428750991821289,0.02506566047668457,0.9921844470496287,0.9899845916795069,0.9945820433436533,0.9922779922779922,1254,13,7,1285
6,12795,0.007097721099853516,0.23654460906982422,0.025077342987060547,0.9953106682297772,0.9945904173106646,0.9961300309597523,0.9953596287703016,1260,7,5,1287
7,12795,0.006998538970947266,0.24065518379211426,0.02521514892578125,0.9960922235248144,0.9953632148377125,0.9969040247678018,0.9961330239752513,1261,6,4,1288
